Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
58800,1.3385,24,3242,795,2764,773,36.78,-119.84,173677.3856,336027.8852,513886.2615,192359.8227,254512.8568
71400,3.3447,21,3235,648,1820,614,36.79,-119.84,173825.6473,337027.9566,514857.068,191994.3382,254018.3518
67000,1.9575,24,3505,819,2098,774,36.79,-119.83,174715.8206,336640.2461,514423.9017,192836.3504,254816.9947
55500,2.0324,35,1012,245,633,240,36.78,-119.81,175934.3796,334867.1365,512587.9173,194882.6533,256906.1754
79700,3,36,1650,313,660,298,36.78,-119.81,175934.3796,334867.1365,512587.9173,194882.6533,256906.1754
69200,2.6055,36,1582,313,761,318,36.78,-119.82,175180.7021,335252.0513,513019.4389,194041.2973,256107.8322
65900,2.6522,35,1474,291,709,294,36.79,-119.82,175605.9996,336254.529,513991.992,193678.7661,255616.2032
64700,1.6854,18,5822,1439,3415,1224,36.79,-119.82,175605.9996,336254.529,513991.992,193678.7661,255616.2032
73800,2.9506,35,2314,443,954,457,36.79,-119.81,176496.1841,335870.8121,513561.342,194521.5799,256415.972
67500,1.9386,33,3433,785,1806,783,36.79,-119.79,178034.0711,335109.4066,512703.8341,196208.3813,258017.1698
58800,2.03,38,1912,456,1131,408,36.78,-119.79,177366.0938,334103.346,511728.6695,196566.5761,258504.5464
96500,3.5542,43,2382,431,874,380,36.78,-119.8,176663.2346,334484.2324,512157.6597,195724.4146,257705.0819
71900,2.4167,39,2471,460,1118,431,36.79,-119.81,176496.1841,335870.8121,513561.342,194521.5799,256415.972
153800,5.187,45,1337,187,471,187,36.79,-119.8,177280.3722,335489.1024,513131.955,195364.7866,257216.296
69600,3.069,35,1877,328,1155,353,36.81,-119.79,178347.2605,337123.5218,514655.824,195508.9909,257054.0684
66500,1.8514,34,2200,493,1243,431,36.8,-119.78,179198.3787,335739.6395,513253.5671,196701.2224,258336.483
124700,3.32,27,2462,484,852,449,36.8,-119.79,178308.4523,336116.1338,513679.5533,195855.8427,257533.6699
132200,4.25,33,1461,261,494,254,36.81,-119.79,178347.2605,337123.5218,514655.824,195508.9909,257054.0684
89600,3.2642,34,2679,460,1141,470,36.79,-119.77,179455.1098,334356.0844,511851.4034,197896.7146,259620.5469
73400,2.3293,31,2164,456,959,463,36.78,-119.78,178070.6895,333724.4841,511300.9497,197409.1325,259304.5638
64500,2.256,26,1700,423,909,386,36.79,-119.79,178034.0711,335109.4066,512703.8341,196208.3813,258017.1698
47500,1.5122,19,1524,448,960,386,36.79,-119.79,178034.0711,335109.4066,512703.8341,196208.3813,258017.1698
68300,2.9301,33,2260,440,966,413,36.79,-119.78,178751.569,334731.7316,512276.9825,197052.3589,258818.5885
72800,2.1544,26,3654,837,1976,830,36.79,-119.76,180160.361,333982.4716,511427.0999,198741.4434,260423.04
78800,2.1383,30,6117,1330,2768,1224,36.78,-119.76,179485.0082,332972.8614,510449.3343,199095.4102,260906.2369
81100,2.9937,27,2258,427,1076,423,36.79,-119.77,179455.1098,334356.0844,511851.4034,197896.7146,259620.5469
75100,3.3281,32,2463,468,1261,486,36.79,-119.76,180160.361,333982.4716,511427.0999,198741.4434,260423.04
71400,2.1573,28,2857,619,1614,592,36.79,-119.74,181575.9147,333241.377,510582.3327,200432.0017,262029.6109
71700,2.293,28,3257,752,1981,712,36.78,-119.75,180194.691,332600.1145,510025.4451,199939.1217,261707.8825
70900,2.5893,29,3494,662,1781,616,36.8,-119.76,180840.0277,334992.7293,512405.4116,198393.0755,259943.6994
84600,2.9244,32,3461,665,1507,649,36.8,-119.77,180088.3125,335365.1691,512828.8521,197546.9682,259139.8278
66000,2.8994,34,3426,623,1938,647,36.8,-119.78,179198.3787,335739.6395,513253.5671,196701.2224,258336.483
83700,2.2094,20,6257,1346,2795,1267,36.8,-119.76,180840.0277,334992.7293,512405.4116,198393.0755,259943.6994
83100,2.7222,24,3748,770,1827,719,36.8,-119.77,180088.3125,335365.1691,512828.8521,197546.9682,259139.8278
74300,2.4678,18,10862,2401,5466,2209,36.8,-119.74,182250.1205,334253.9692,511562.3665,200086.3561,261553.0035
90600,2.3333,25,2718,504,1257,465,36.8,-119.75,181544.2316,334622.3271,511983.2487,199239.5396,260748.0929
74500,2.197,30,3308,662,1894,648,36.8,-119.75,181544.2316,334622.3271,511983.2487,199239.5396,260748.0929
69400,1.2716,19,4643,1429,4638,1335,36.81,-119.76,181016.1434,336003.6288,513384.2662,198050.3361,259468.2364
84700,3.4279,25,1565,271,661,275,36.81,-119.77,180126.5061,336374.9018,513806.8466,197202.8696,258662.9933
99300,2.3375,17,6932,1486,3056,1453,36.82,-119.76,181060.8526,337015.1641,514363.6606,197713.2544,258996.6723
85500,3.567,28,1713,302,663,282,36.81,-119.77,180126.5061,336374.9018,513806.8466,197202.8696,258662.9933
89500,3.625,25,5016,963,2133,928,36.82,-119.78,179282.2647,337757.4124,515208.3789,196015.981,257383.9682
95200,4.2153,18,4164,741,1817,681,36.83,-119.78,179334.5323,338767.2658,516186.5998,195681.9357,256913.6024
99600,4.5179,22,2803,438,1234,457,36.83,-119.76,181112.3759,338027.3297,515343.5918,197381.8595,258529.0285
110900,5.2595,20,3214,446,1360,463,36.83,-119.76,181112.3759,338027.3297,515343.5918,197381.8595,258529.0285
101100,4.7804,19,3237,507,1378,510,36.83,-119.77,180223.4464,338396.2881,515764.4604,196531.7342,257721.064
108500,5.0635,16,2360,355,1034,359,36.83,-119.77,180223.4464,338396.2881,515764.4604,196531.7342,257721.064
84200,4.0196,17,3690,628,1888,601,36.83,-119.76,181112.3759,338027.3297,515343.5918,197381.8595,258529.0285
109400,4.9292,15,2793,436,1411,441,36.83,-119.75,182001.3207,337660.3972,514923.9971,198232.3076,259337.4912
108200,4.1098,14,4675,829,2235,787,36.83,-119.74,182890.2805,337295.4972,514505.6795,199083.0743,260146.4472
174200,5.3272,3,7520,1143,2878,1077,36.91,-119.77,180531.5556,346506.6222,523616.135,194078.8793,254113.0219
143700,5.0941,3,13802,2244,5226,1972,36.87,-119.75,182112.8523,341719.7894,518852.4139,196969.1918,257511.8646
140800,3.9032,3,10425,2121,4432,1778,36.85,-119.74,182946.1056,339326.2527,516470.5337,198442.5479,259228.3412
86300,2.4861,15,1449,277,649,265,36.94,-119.7,186955.3751,347103.0623,523714.0592,199303.4063,258592.414
165200,6.9405,17,2236,315,992,312,36.88,-119.71,185706.5464,341311.2419,518187.0798,200097.1856,260330.3195
164600,4,20,1676,263,786,240,36.86,-119.69,187417.6951,338565.5815,515394.06,202407.7055,262846.7956
143100,4.5398,20,2655,432,1081,379,36.85,-119.69,187394.2941,337543.7203,514406.6496,202713.3664,263293.4311
167500,5.308,15,2373,364,1280,386,36.89,-119.67,189304.5531,340944.6603,517549.4342,203244.1224,263169.9442
71400,2.5904,23,3532,756,1885,758,36.83,-119.7,186446.2657,335856.354,512845.2417,202489.2465,263387.1149
68200,2.3173,25,2379,540,1482,484,36.82,-119.7,186396.9037,334837.3465,511860.21,202812.9568,263846.781
68000,2.7159,32,2623,528,1570,492,36.81,-119.7,185757.8826,333818.9319,510875.6982,203142.2361,264310.3236
113400,1.8061,5,1087,338,623,362,36.83,-119.71,185557.248,336213.0581,513258.42,201637.2455,262576.2304
109000,3.5078,15,2727,500,1228,436,36.83,-119.71,185557.248,336213.0581,513258.42,201637.2455,262576.2304
138800,5.3478,8,3602,547,1959,580,36.83,-119.73,183779.2551,336932.6362,514088.642,199934.1555,260955.8922
111400,5.0828,14,3348,491,1584,493,36.83,-119.73,183779.2551,336932.6362,514088.642,199934.1555,260955.8922
112500,2.3381,12,2144,568,1320,566,36.82,-119.71,185507.533,335195.1808,512274.2351,201962.2096,263037.2069
69700,1.6618,19,2282,550,1034,500,36.81,-119.71,185048.109,334177.9024,511290.573,202292.762,263502.067
72800,1.7969,19,1648,368,557,354,36.81,-119.71,185048.109,334177.9024,511290.573,202292.762,263502.067
72200,2.9453,28,1651,305,780,309,36.81,-119.72,184339.958,334538.9402,511706.7399,201443.612,262694.3012
79700,2.7778,19,1699,356,994,368,36.81,-119.73,183633.4485,334902.0384,512124.1959,200594.7901,261887.0306
112500,1.9483,16,2627,613,1054,623,36.82,-119.72,184618.1736,335555.078,512689.5511,201111.7757,262228.1158
52500,2.2639,15,946,239,550,246,36.82,-119.72,184618.1736,335555.078,512689.5511,201111.7757,262228.1158
100200,3.9943,7,2075,353,1040,362,36.83,-119.69,187335.2974,335501.7153,512433.3561,203341.5463,264198.4703
89500,4.9327,8,943,189,475,155,36.83,-119.69,187335.2974,335501.7153,512433.3561,203341.5463,264198.4703
54600,1.4913,32,1098,226,726,224,36.83,-119.69,187335.2974,335501.7153,512433.3561,203341.5463,264198.4703
78900,3.1814,28,1868,350,898,329,36.83,-119.69,187335.2974,335501.7153,512433.3561,203341.5463,264198.4703
111300,4.4356,3,2029,336,1003,340,36.83,-119.67,189113.4018,334798.6606,511613.4753,205047.0276,265822.5769
113700,5.0864,4,2145,334,1024,308,36.83,-119.67,189113.4018,334798.6606,511613.4753,205047.0276,265822.5769
120000,6.1133,11,2455,344,1110,339,36.83,-119.68,188224.3428,335149.1487,512022.7662,204194.1412,265010.2924
123300,4.5577,2,2579,376,1133,342,36.82,-119.67,188494.649,333776.2882,510625.9111,205367.0393,266278.3575
114400,4.9432,4,1262,216,622,199,36.81,-119.67,187706.6516,332754.4898,509638.8582,205692.5624,266737.9926
106200,5.0253,13,2589,413,1356,435,36.81,-119.68,187078.3106,333107.2189,510049.8376,204842.1402,265928.2907
55900,1.8021,17,1897,433,1207,384,36.82,-119.69,187138.5957,334481.582,511447.4789,203664.0134,264656.8338
93600,4.81,15,3303,512,1687,505,36.82,-119.69,187138.5957,334481.582,511447.4789,203664.0134,264656.8338
88900,3.9792,16,2668,454,1536,457,36.81,-119.68,187078.3106,333107.2189,510049.8376,204842.1402,265928.2907
93800,2.5446,13,1524,366,994,370,36.81,-119.69,186452.1685,333462.0351,510462.1186,203992.0301,265119.0663
88000,4.4934,15,2892,496,1634,501,36.81,-119.69,186452.1685,333462.0351,510462.1186,203992.0301,265119.0663
88400,4.2066,7,2855,518,1748,498,36.8,-119.68,186290.8765,332087.1297,509064.1475,205174.409,266393.0624
68700,3.2813,31,2576,458,1306,418,36.8,-119.69,185661.9974,332443.0802,509477.2784,204325.5698,265585.1476
163100,6.011,9,3712,508,1632,474,36.8,-119.67,186921.946,331733.2708,508652.3196,206023.5708,267201.462
83600,3.7697,13,1736,313,993,314,36.79,-119.69,184875.136,331424.7226,508492.9612,204664.6053,266055.0575
71300,3.5417,16,1551,271,1010,292,36.79,-119.68,185506.7643,331067.6316,508078.9776,205512.155,266861.6556
76300,2.7404,15,2524,451,1207,424,36.79,-119.69,184875.136,331424.7226,508492.9612,204664.6053,266055.0575
60600,2.6875,22,2456,496,1720,417,36.77,-119.69,183311.5129,329389.8217,506525.9081,205359.0546,267006.2821
83000,4.0993,5,2613,476,1490,481,36.79,-119.69,184875.136,331424.7226,508492.9612,204664.6053,266055.0575
150800,6.0132,21,1260,182,583,205,36.77,-119.68,183948.6747,329030.4304,506110.2104,206203.971,267810.2264
157300,4.9904,15,2397,353,1258,347,36.85,-119.64,191842.5594,335812.7748,512375.0924,206991.0541,267369.8131
173800,5.6739,14,4872,656,2085,617,36.82,-119.64,190384.5473,332734.0348,509403.3427,207923.8038,268714.1245
148700,4.526,19,1317,189,517,187,36.79,-119.63,188697.1864,329313.7485,506028.6879,209754.82,270901.9428
154700,4.925,22,4126,614,1795,613,36.76,-119.63,186406.3652,326241.7526,503063.5135,210781.2446,272310.8308
133300,3.0833,42,1338,215,617,222,36.7,-119.63,181921.6858,320113.5919,497147.2297,212975.9975,275228.2228
136900,4.5625,20,2822,479,1372,455,36.78,-119.53,194490.4511,324930.9686,501030.2159,218587.9941,279470.7132
156700,5.4895,13,6135,863,2473,774,36.83,-119.58,194988.3327,331738.8772,507988.8226,212735.539,273153.2613
126500,4.0227,19,3225,548,1760,542,36.77,-119.58,190435.6324,325553.3912,502025.6497,214671.9425,275876.8344
130600,4.5375,18,1284,193,621,190,36.72,-119.59,185967.9148,320757.385,497476.8164,215587.5637,277445.8369
106900,4.5938,20,1089,208,531,212,36.74,-119.5,192859.116,319816.0275,495859.1568,222479.07,283745.9093
99500,3.6161,11,2510,460,1248,445,36.72,-119.57,187110.6024,320072.2324,496664.6658,217271.7501,279051.2006
73000,2.5741,29,1963,392,1208,398,36.71,-119.56,186839.1,318704.4307,495269.3113,218478.675,280337.223
59900,2.181,37,1609,374,1173,344,36.71,-119.56,186839.1,318704.4307,495269.3113,218478.675,280337.223
84800,2.6458,10,1657,359,958,380,36.71,-119.57,186261.2214,319044.8413,495674.2224,217637.3409,279535.079
72900,2.6823,34,1759,354,899,337,36.7,-119.57,185414.6171,318018.0186,494684.2943,218007.9883,280022.5344
58900,2.1182,40,1195,326,1135,315,36.7,-119.56,185995.2007,317676.4641,494278.5211,218848.0071,280823.391
63900,2.3687,31,1671,372,1371,347,36.7,-119.55,186578.3073,317337.131,493874.1042,219688.4007,281624.7515
72300,3.1442,30,2370,412,1248,410,36.7,-119.57,185414.6171,318018.0186,494684.2943,218007.9883,280022.5344
83900,3.7261,7,1761,309,974,308,36.7,-119.57,185414.6171,318018.0186,494684.2943,218007.9883,280022.5344
58100,1.9766,42,1032,215,812,225,36.69,-119.58,183990.0651,317336.694,494102.8776,217545.3671,279714.4999
55900,1.7132,21,1551,423,1519,406,36.69,-119.55,185739.9546,316308.586,492882.9659,220061.4287,282113.186
58900,2.2448,20,1815,375,1665,357,36.7,-119.54,187163.9133,317000.0264,493471.0471,220529.165,282426.6115
55800,1.9076,32,1963,508,2052,518,36.71,-119.55,187419.5063,318366.2364,494865.755,219320.3739,281139.864
63900,2.1515,6,1186,234,1135,218,36.72,-119.55,188263.5135,319395.8967,495857.9151,218957.3736,280658.542
69300,2.59,21,1834,321,1120,314,36.71,-119.52,189175.6592,317365.0218,493663.2484,221847.6191,283550.7271
160100,3.2917,19,3351,589,1578,542,36.69,-119.47,190514.3682,313665.7678,489690.0072,226787.3584,288531.6534
115300,3.4044,18,1802,332,945,292,36.68,-119.41,193395.0247,310736.1128,486350.9044,232206.8405,293840.0686
107600,3.625,25,1784,312,904,303,36.63,-119.43,188185.895,306158.2078,482128.6276,232406.4978,294665.5696
80000,2.3618,38,949,190,578,187,36.64,-119.39,191505.4219,305945.8315,481569.2579,235372.3037,297375.4143
93800,3.5074,37,1486,296,977,290,36.59,-119.4,187006.6631,301048.9876,476956.3037,236492.8366,299058.7497
92400,2.3359,24,2532,555,1564,507,37.1,-119.49,207460.9619,357138.2668,531703.2139,214385.2761,270274.0199
151800,4.2679,14,863,151,315,135,36.94,-119.61,194934.5499,344092.6019,520135.4969,207091.5593,266032.3387
111800,3.332,16,4199,794,2140,722,37.02,-119.57,199268.6143,351133.407,526603.129,208773.8784,266289.7318
111800,3.1736,16,2904,551,1467,509,37,-119.48,206989.4177,346334.8642,521211.288,217036.6619,274568.0451
123900,3.9141,12,2980,495,1184,429,36.91,-119.46,208057.2788,336303.4734,511379.2254,220834.088,279672.5178
83300,2,15,1879,411,755,294,36.89,-119.33,215377.1762,330516.5565,504593.0163,232597.1444,291267.8576
85600,4.1838,44,3042,697,335,115,37.25,-119.21,222653.2878,366131.0585,537589.5591,237525.9808,290023.0147
94000,4.1563,12,2255,472,1006,334,37.13,-118.94,249960.8195,347972.0244,516913.0574,262422.0418,316377.06
102700,3.3269,22,2211,477,773,288,37.09,-119.4,215203.3285,353594.6032,527462.4662,222444.7026,278235.2868
125000,3.875,23,1881,380,64,37,37.12,-119.34,218870.7866,355225.4274,528446.9734,227297.9722,282404.6509
144600,3.0729,34,1901,394,171,73,37.11,-119.28,224066.8253,352679.9701,525387.5908,232713.197,287826.345
179200,5.1314,15,3111,651,276,107,37.06,-119.32,221820.1822,348324.762,521608.4321,229942.0043,285996.2235
78600,3.7857,19,1616,324,187,80,36.79,-118.91,234470.1984,310352.4761,480360.0489,271534.2641,330169.8511
94400,2.6902,17,2052,405,975,340,36.8,-119.24,213530.2436,318588.6885,492221.2509,242794.3448,302365.6579
1.00E+05,2.2202,13,2813,579,1385,512,36.71,-119.25,205897.7565,309285.3463,483405.4987,244722.277,305430.6526
90500,2.2278,13,3963,812,1905,671,36.69,-119.12,213004.2736,303873.1546,476787.8984,256451.7073,316944.1387
92200,2.6058,26,1922,339,1148,332,36.62,-119.34,193194.6195,302338.3284,477642.2138,240325.7066,302360.4936
55200,1.6486,26,1874,416,1834,432,36.63,-119.31,195913.924,302505.9962,477513.4926,242465.5109,304285.2763
52000,1.7292,33,1485,374,1544,329,36.62,-119.31,195161.9139,301454.569,476505.2793,242841.6848,304768.205
51500,1.5642,15,1070,256,1070,243,36.62,-119.32,194504.2027,301746.7175,476882.8068,242002.6725,303965.1743
51700,1.4481,25,831,230,947,244,36.62,-119.31,195161.9139,301454.569,476505.2793,242841.6848,304768.205
65800,2.4219,19,1484,296,1296,298,36.61,-119.43,186621.1525,304081.9707,480133.2012,233193.3218,295663.6927
69200,2.2863,5,2353,608,2505,573,36.6,-119.44,185205.2462,303367.8702,479532.7024,232761.7768,295372.9836
72500,2.0417,34,864,184,579,171,36.6,-119.44,185205.2462,303367.8702,479532.7024,232761.7768,295372.9836
73000,2.5,42,510,88,247,99,36.6,-119.45,184568.8464,303693.4678,479930.5773,231930.2951,294578.7339
108300,3.625,13,1348,258,719,246,36.61,-119.46,184720.2554,305055.3109,481324.2004,230694.8798,293277.1661
90500,3.7917,24,1302,232,693,243,36.61,-119.45,185351.6906,304728.5104,480925.7912,231527.2821,294072.1603
91600,3.9073,17,1531,280,775,246,36.61,-119.44,185985.3305,304404.0612,480528.7903,232360.0976,294867.6706
63300,1.767,15,1371,306,1266,309,36.59,-119.43,185069.9004,302007.8345,478139.7872,233998.6282,296675.119
67600,2.825,32,1153,236,761,241,36.59,-119.44,184428.5655,302332.2171,478537.1239,233168.0648,295881.6101
60900,1.8975,36,2294,489,1430,454,36.6,-119.45,184568.8464,303693.4678,479930.5773,231930.2951,294578.7339
56700,1.516,28,1343,330,1331,305,36.59,-119.44,184428.5655,302332.2171,478537.1239,233168.0648,295881.6101
118100,3.9844,18,1404,226,754,229,36.6,-119.46,183934.6421,304021.4225,480329.8622,231099.2359,293785.0065
66100,1.6875,41,1749,342,1171,314,36.59,-119.45,183789.3941,302658.9703,478935.876,232337.9287,295088.6255
63500,2.5234,37,1054,239,879,257,36.58,-119.44,183655.3317,301297.1074,477542.0581,233578.9376,296393.533
87300,3.7813,18,1425,280,753,266,36.58,-119.45,183013.3773,301625.0235,477941.6905,232750.1587,295601.818
84200,3.825,28,1274,215,572,202,36.59,-119.45,183789.3941,302658.9703,478935.876,232337.9287,295088.6255
57100,2.309,18,2379,448,1638,436,36.6,-119.55,178329.4412,307077.8215,483986.2972,223639.4928,286665.679
54700,1.4937,20,1490,318,1474,326,36.61,-119.54,179750.9105,307753.4492,484561.7549,224051.0886,286936.3038
56900,1.586,14,3004,793,3535,735,36.61,-119.55,179140.3657,308101.0686,484972.6818,223222.615,286146.1487
63400,2.2206,34,1440,267,1018,265,36.62,-119.5,183017.0818,307415.6638,483923.1954,226964.3756,289592.8217
95300,1.9913,21,2106,410,867,380,36.58,-119.49,180467.5559,302960.2998,479554.3186,229439.5033,292440.3496
55100,1.8958,33,1225,275,1065,248,36.61,-119.52,180979.2273,307065.0657,483744.0352,225709.3989,288518.2761
55800,1.5625,33,587,170,730,162,36.61,-119.53,180363.8726,307408.1123,484152.2049,224880.0183,287727.0144
55200,1.6094,27,1388,296,1056,284,36.66,-119.6,180297.3063,314968.4933,491965.6945,217039.3278,279624.0315
113800,3.0521,27,823,171,798,200,36.64,-119.59,179208.7571,312573.1813,489581.826,218674.2819,281436.9583
93200,2.5562,43,1676,320,1056,276,36.65,-119.53,183616.8566,311516.6293,488110.1728,223271.6,285693.3722
62400,1.9676,33,1589,294,1102,307,36.6,-119.63,173512.097,309949.8324,487330.0309,217040.5727,280375.8462
62400,2.6858,13,1788,405,1652,411,36.58,-119.62,172452.6801,307555.6478,484948.7893,218732.5157,282228.1566
131700,3.5987,19,1733,303,911,281,36.57,-119.59,173452.6967,305444.6094,482702.2045,221632.8294,285110.9754
73100,2.8287,28,1452,300,919,308,36.58,-119.6,173658.5693,306823.6527,484103.7928,220374.2096,283792.7742
73000,2.6974,29,1312,280,788,271,36.58,-119.61,173054.3375,307188.529,484525.6128,219553.0997,283010.1606
88000,4.0197,17,2287,390,1330,393,36.59,-119.62,173277.3901,308568.9797,485927.7666,218295.7053,281692.3945
92700,2.2727,10,2842,620,1443,576,36.59,-119.61,173876.1171,308203.1144,485505.4965,219117.8182,282475.7794
69700,2.5556,42,2311,439,1347,436,36.57,-119.6,172842.986,305808.4867,483123.5712,220812.7185,284329.1286
68300,1.8333,33,1923,403,1205,389,36.57,-119.6,172842.986,305808.4867,483123.5712,220812.7185,284329.1286
65100,1.5833,42,2242,521,1359,483,36.57,-119.61,172235.815,306174.6193,483546.2994,219993.1384,283547.8931
